SCD	speaker	tmin	tmax	text	string	conv
3009-1	A:	7033.243000	7034.75600	[what] explain [lah]	[lah]	3009
3009-2	B:	7155.502000	7158.05200	is very different perspective from mine [lah]	[lah]	3009
3009-1	A:	7180.752000	7181.41400	ya [lah]	[lah]	3009
3009-1	A:	7222.884000	7226.23400	ya then I realised it was a ego problem and then I was like ya [lah] that's true [lah]	[lah]	3009
3009-2	B:	7228.347000	7230.34800	ya [lah] I need to adopt a beginner mindset [lah]	[lah]	3009
3009-1	A:	7273.021000	7274.02100	don't be stupid [lah]	[lah]	3009
3009-1	A:	7353.189000	7354.06400	#Dhoby-Ghaut# [lah]	[lah]	3009
3009-2	B:	7354.282000	7355.95700	so we're not eating together [lah]	[lah]	3009
3009-2	B:	7358.707000	7359.75700	ask Mai come #Bishan# [lah]	[lah]	3009
3009-1	A:	7377.027000	7379.05200	I mean that's apparently what they say [lah]	[lah]	3009
3009-2	B:	7467.195000	7468.54500	ya [lah] is not wrong [lah]	[lah]	3009
3009-1	A:	7507.622000	7512.15400	no I mean as in if I I holding a conversation with you then you obviously talk to me [lah]	[lah]	3009
3009-1	A:	7555.960000	7559.67400	(ppo) I'm saying that you know if we are talking stop using your bloody phone [lah]	[lah]	3009
3009-2	B:	7566.265000	7567.86500	[oh] so two wrongs make a right [lah]	[lah]	3009
3009-2	B:	7713.159000	7714.46400	don't like the music [lah]	[lah]	3009
3009-1	A:	7747.787000	7749.86200	(ppo) okay [lah] just just answer my question [lah]	[lah]	3009
3009-1	A:	7989.494000	7992.98200	unless you telling me you laugh for fake (ppo) laugh is fake [one] [ah] ya [lah]	[lah]	3009
3009-2	B:	8017.496000	8018.08300	ya [lah]	[lah]	3009
3009-1	A:	8155.819000	8156.43100	never mind [lah]	[lah]	3009
3010-2	B:	 274.320000	 275.30700	three legged [lah]	[lah]	3010
3010-2	B:	 324.422000	 327.23500	I used to play badminton but now cannot [lah]	[lah]	3010
3010-2	B:	 492.367000	 495.24200	J_C (uh) J_C_U [ah] J_C two [lah]	[lah]	3010
3010-2	B:	 671.356000	 673.96800	okay so maybe we plan next year to go [lah]	[lah]	3010
3010-2	B:	 748.305000	 749.25500	should be okay [lah]	[lah]	3010
3010-2	B:	 764.968000	 768.55600	I think about ten to nineteen about that [lah]	[lah]	3010
3010-2	B:	 853.646000	 855.64600	ya one day tour [lah]	[lah]	3010
3010-2	B:	 878.847000	 882.08400	(mm) that means (ppo) !aiya! I think I know [lah]	[lah]	3010
3010-2	B:	 882.084000	 884.71000	just put on the long skirt will do [lah]	[lah]	3010
3010-2	B:	 955.901000	 959.85100	okay okay so after I wear I will throw away [lah]	[lah]	3010
3010-2	B:	1009.408000	1010.49500	airport [lah]	[lah]	3010
3010-2	B:	1046.672000	1049.78400	[oh] ya I show you [lah] I don't know how to explain [lah]	[lah]	3010
3010-2	B:	1120.842000	1122.59200	is not so bitter [lah]	[lah]	3010
3010-2	B:	1285.657000	1287.46900	think now she's okay [lah]	[lah]	3010
3010-2	B:	1317.844000	1319.83400	book for two hours will do [lah]	[lah]	3010
3010-2	B:	1365.771000	1366.93300	next year June [lah]	[lah]	3010
3010-2	B:	1399.630000	1401.00500	I don't think so [lah]	[lah]	3010
3010-2	B:	1525.783000	1527.29600	maybe another one [lah]	[lah]	3010
3010-2	B:	1737.460000	1739.38500	the class is okay [lah]	[lah]	3010
3010-2	B:	1749.623000	1750.86000	but it's okay [lah]	[lah]	3010
3010-2	B:	2068.846000	2069.82600	can [lah]	[lah]	3010
3010-2	B:	2225.645000	2226.64500	sweet [lah]	[lah]	3010
3010-2	B:	2254.037000	2255.83700	about ten [lah] until ten [lah]	[lah]	3010
3010-2	B:	2362.095000	2364.39500	ya [lah] the #Qing# #Qing#-Dynasty [lah]	[lah]	3010
3010-2	B:	2420.385000	2421.19800	have to [lah]	[lah]	3010
3010-2	B:	2741.775000	2742.80000	okay [lah]	[lah]	3010
3010-2	B:	2797.007000	2798.54500	so everything have [lah]	[lah]	3010
3010-2	B:	2962.975000	2964.33700	(mm) ya [lah]	[lah]	3010
3010-2	B:	2970.865000	2974.36500	maybe you rent the house again (uh) from the buyer [lah]	[lah]	3010
3010-2	B:	3502.166000	3504.55400	you more shiok you must move a bit [lah]	[lah]	3010
3010-2	B:	3533.342000	3535.24200	finishing I think one more year [lah]	[lah]	3010
3010-2	B:	3863.019000	3864.15700	I like the piano [lah]	[lah]	3010
3010-2	B:	4026.254000	4027.47900	at Sentosa [lah]	[lah]	3010
3010-2	B:	4204.908000	4206.77100	you just pay [lah] it's okay [lah]	[lah]	3010
3010-2	B:	4210.779000	4212.34700	a few hundred [lah]	[lah]	3010
3010-2	B:	4220.347000	4221.49700	should have [lah]	[lah]	3010
3010-2	B:	4370.054000	4372.16700	but we won't visit her again [lah]	[lah]	3010
3010-2	B:	4416.637000	4417.53700	one year [lah]	[lah]	3010
3010-2	B:	4487.511000	4489.24800	maybe she don't like [lah]	[lah]	3010
3010-2	B:	4510.211000	4512.06100	easy to communicate with her [lah]	[lah]	3010
3010-2	B:	4512.061000	4514.28600	but slowly (uh) she can learn [lah]	[lah]	3010
3010-2	B:	4523.786000	4525.81100	ya learn from #Ah-Ma# a little bit [lah]	[lah]	3010
3010-2	B:	4621.107000	4622.15700	[ah] anytime [lah]	[lah]	3010
3010-2	B:	4639.495000	4640.98200	if you want to [lah]	[lah]	3010
3010-2	B:	5020.054000	5022.32900	!aiya! I think you don't do also [lah]	[lah]	3010
3010-2	B:	5126.829000	5130.18400	maybe you choose for me the next one is the Pilate one [lah]	[lah]	3010
3010-2	B:	5272.696000	5274.23300	quite simple also [lah]	[lah]	3010
3010-1	A:	5284.028000	5286.84000	okay so it's like very slow moving also [lah]	[lah]	3010
3010-2	B:	5424.255000	5426.65500	if got daytime one should have [lah]	[lah]	3010
3010-2	B:	5501.190000	5503.46500	[oh] but don't force yourself [lah]	[lah]	3010
3010-1	A:	5583.457000	5585.65700	not not representative [lah]	[lah]	3010
3010-1	A:	5630.618000	5635.29300	but then there were also like (um) local artists who were also inside [lah]	[lah]	3010
3010-1	A:	5681.429000	5685.56700	[oh] so she doesn't have like a an Asian accent anymore [lah]	[lah]	3010
3010-1	A:	5708.615000	5712.46500	like in the show they can all understand the different languages [lah]	[lah]	3010
3010-2	B:	5720.688000	5722.65000	the story is not really good [lah]	[lah]	3010
3010-2	B:	5854.841000	5855.91600	okay [lah] you keep [lah]	[lah]	3010
3010-1	A:	6056.029000	6057.87200	had shots like that [lah]	[lah]	3010
3010-1	A:	6111.647000	6114.10900	man this Malaysian guy [lah]	[lah]	3010
3010-1	A:	6129.422000	6131.93400	so like she she thought it was a bit fast [lah]	[lah]	3010
3010-2	B:	6138.787000	6140.93700	if she like them the guys [lah]	[lah]	3010
3010-2	B:	6180.726000	6181.46400	ya [lah]	[lah]	3010
3010-2	B:	6290.429000	6291.95400	I don't think so [lah]	[lah]	3010
3010-2	B:	6337.549000	6338.56200	you have it [lah]	[lah]	3010
3010-2	B:	6396.944000	6398.45400	no [lah] is the same [lah]	[lah]	3010
3010-2	B:	6425.235000	6426.62200	for four days [lah]	[lah]	3010
3010-1	A:	6488.691000	6490.19100	[oh] you'll never stopover before [lah]	[lah]	3010
3010-2	B:	6522.935000	6523.93500	rebond [lah]	[lah]	3010
3010-2	B:	6528.698000	6529.79800	whole day [lah]	[lah]	3010
3010-1	A:	6552.116000	6554.52800	but that's the natural state [lah]	[lah]	3010
3010-2	B:	6640.547000	6641.56000	wasting time [lah]	[lah]	3010
3010-2	B:	6672.122000	6673.24700	that one too short [lah]	[lah]	3010
3010-2	B:	6687.335000	6688.11000	ya [lah]	[lah]	3010
3010-1	A:	6933.835000	6935.91000	but we so we never buy [lah]	[lah]	3010
3010-1	A:	6955.623000	6957.73500	the like makeup cleanser all that [lah]	[lah]	3010
3010-2	B:	7149.934000	7151.68400	whatever they give I take [lah]	[lah]	3010
3010-2	B:	7169.059000	7171.50800	never mind [ah] by the time then we see how [lah]	[lah]	3010
3010-1	A:	7382.318000	7384.99600	after A's so uni [lah]	[lah]	3010
3010-1	A:	7511.446000	7513.39600	so bigger storage space [lah]	[lah]	3010
3010-2	B:	7557.184000	7559.89600	we have to transfer on our own already [lah]	[lah]	3010
3010-1	A:	7580.985000	7582.43500	the fees [lah]	[lah]	3010
3010-2	B:	7728.242000	7730.63000	ya [lah] so now replace by this two [lah]	[lah]	3010
3010-1	A:	7731.297000	7733.73500	for the latest season [lah]	[lah]	3010
3010-1	A:	7747.360000	7749.54700	[oh] so it only changed recently [lah]	[lah]	3010
3010-2	B:	7821.968000	7825.45600	the maid follow ya there's one one maid follow her [lah]	[lah]	3010
3010-1	A:	7824.872000	7827.98500	[oh] but that that is the maid who is loyal to her [lah]	[lah]	3010
3010-2	B:	7837.506000	7839.19400	keep keep her [lah]	[lah]	3010
3010-2	B:	7848.081000	7849.09400	the favourite [lah]	[lah]	3010
3010-1	A:	7859.597000	7862.97200	or for her to say who instigated her [lah]	[lah]	3010
3010-2	B:	7902.322000	7903.74700	pull her down first [lah]	[lah]	3010
3010-2	B:	7920.064000	7921.02700	ya [lah]	[lah]	3010
3010-1	A:	7924.021000	7925.89600	still alive now [lah]	[lah]	3010
3010-1	A:	8010.198000	8013.36100	yeah but not very sure how to do it [lah]	[lah]	3010
3010-1	A:	8052.637000	8054.62500	so there's no jam [lah]	[lah]	3010
3010-2	B:	8158.292000	8159.71700	maybe you're not [lah]	[lah]	3010
3010-2	B:	8171.179000	8172.22900	okay [lah]	[lah]	3010
3010-2	B:	8261.086000	8262.33600	okay [lah]	[lah]	3010
3010-1	A:	8376.545000	8380.39500	I see my friend who is doing it [hor] is a lot of hard work [lah]	[lah]	3010
3011-2	B:	 520.519000	 521.25700	yeah [lah]	[lah]	3011
3011-2	B:	1049.632000	1051.90600	carol carols [lah]	[lah]	3011
3011-1	A:	1120.634000	1122.07100	I forgot already just type [lah]	[lah]	3011
3011-2	B:	1123.666000	1124.30400	yeah [lah]	[lah]	3011
3011-2	B:	1871.226000	1872.00100	although I am [lah]	[lah]	3011
3011-1	A:	2861.700000	2862.26300	#Hui-Ying# [lah]	[lah]	3011
3011-2	B:	3156.679000	3158.70400	yeah it's a bit excessive to wash [lah]	[lah]	3011
3011-1	A:	3622.373000	3625.01000	no we are [eh] it's just rubbish [lah]	[lah]	3011
3011-1	A:	3649.272000	3650.39700	stop lying [lah]	[lah]	3011
3011-2	B:	6377.105000	6378.74300	means he haven't wake up yet [lah]	[lah]	3011
3011-2	B:	6648.713000	6650.06300	he's year five [lah]	[lah]	3011
3011-2	B:	6807.662000	6809.48700	then just dress well [lah]	[lah]	3011
3011-2	B:	7077.095000	7078.95700	it's not #Sentosa# Cove [lah]	[lah]	3011
3011-2	B:	7345.160000	7346.11000	of course [lah]	[lah]	3011
3011-1	A:	7781.687000	7784.67400	see annoying [lah] the #Punggol# Park that area [lah]	[lah]	3011
3011-2	B:	7800.251000	7804.85100	it's like no it's probably like some flea market or some something that you can buy stuff [one] [lah]	[lah]	3011
3011-1	A:	7870.296000	7874.65800	why you so cheapskate just ten dollars you don't live without the shirt [lah]	[lah]	3011
3011-2	B:	7927.363000	7929.51300	I mean there are Pokemon to catch there [lah]	[lah]	3011
3011-1	A:	8148.413000	8151.30100	when you smoke when you got baby got some problems [one] [lah]	[lah]	3011
3012-1	A:	1220.493000	1221.48000	I don't know [lah]	[lah]	3012
3012-1	A:	1460.291000	1462.20400	then next time I rent you the car [lah]	[lah]	3012
3012-2	B:	2922.854000	2928.60400	oh-my-god I think sounds really fun [eh] can I join (ppl) if you are having that maybe you can ask me to join that [lah]	[lah]	3012
3012-1	A:	4339.948000	4341.32200	[oh] okay [lah]	[lah]	3012
3012-1	A:	4409.850000	4411.66200	I don't think we need [lah]	[lah]	3012
3012-1	A:	4993.910000	5001.18500	A then if you reduce concentration of B like how do you optimise the thing I think it will be a lot of that [leh] if that's the calculation [lah]	[lah]	3012
3012-1	A:	5109.348000	5112.69300	[orh] okay like is not a new topic that he will be teaching [lah]	[lah]	3012
3012-2	B:	5265.062000	5267.38700	then the last one will be to do the conclusion [lah]	[lah]	3012
3012-1	A:	5331.899000	5334.03400	ya ya that is one way [lah]	[lah]	3012
3012-1	A:	5424.100000	5425.71200	any movie [lah]	[lah]	3012
3012-2	B:	6158.361000	6159.84900	but it depends on your tutor [lah]	[lah]	3012
3012-2	B:	7007.034000	7010.05900	it's just so uncomfortable that he couldn't feel it properly [lah]	[lah]	3012
3012-1	A:	7009.888000	7011.87600	!aiya! I think he just not used to it [lah]	[lah]	3012
3012-2	B:	7681.165000	7682.72700	is not a concern of mine [lah]	[lah]	3012
3012-2	B:	8149.962000	8153.76200	if they charge it like where higher then of course [lah] don't don't get it [lah]	[lah]	3012
3013-2	B:	4240.466000	4244.59100	so you get the distinct flavours I mean that is what I heard [lah]	[lah]	3013
3014-2	B:	 517.108000	 518.70800	[oh] yes correct [lah]	[lah]	3014
3014-1	A:	1578.272000	1579.72200	but is also very crowded [lah]	[lah]	3014
3014-2	B:	1850.202000	1851.85200	memory [lah] to have [lah]	[lah]	3014
3014-1	A:	1908.813000	1911.02500	Laneige all these are Korean brand [lah]	[lah]	3014
3014-1	A:	2138.789000	2141.56400	no [lah] for us guys we don't know makeup one [lah]	[lah]	3014
3014-2	B:	2289.406000	2292.78100	then will all the game the the fighter [lah]	[lah]	3014
3014-1	A:	2914.056000	2916.31900	one or two episodes being loaded up [lah]	[lah]	3014
3014-1	A:	3133.905000	3135.80700	for ya he also wanted to do it [lah]	[lah]	3014
3014-2	B:	3487.742000	3488.34700	okay [lah]	[lah]	3014
3014-1	A:	3650.598000	3652.34800	but we try to make things manageable [lah]	[lah]	3014
3014-1	A:	3932.451000	3933.73900	they have [lah]	[lah]	3014
3014-1	A:	4164.556000	4169.05600	I think if there is a market there is sure to be a demand [lah]	[lah]	3014
3014-1	A:	4893.034000	4894.15900	correct [lah]	[lah]	3014
3014-1	A:	5145.901000	5147.81400	no [lah] I never go for concert one [lah]	[lah]	3014
3014-2	B:	5160.546000	5162.14600	so you went concert before [lah]	[lah]	3014
3014-2	B:	5249.993000	5251.70600	yes my school have experience this [lah]	[lah]	3014
3014-2	B:	6129.962000	6132.72700	for next month onwards I think so [lah]	[lah]	3014
3014-1	A:	6496.409000	6497.85900	stay mentally active [lah]	[lah]	3014
3014-2	B:	6509.302000	6510.71500	what have you bought [lah]	[lah]	3014
3014-1	A:	6642.645000	6644.08300	also (ppo) very difficult [lah]	[lah]	3014
3014-2	B:	6708.533000	6709.92100	or my husband can go [lah]	[lah]	3014
3014-2	B:	6834.470000	6835.45800	[ah] true [lah]	[lah]	3014
3014-2	B:	7066.661000	7067.51100	no [lah]	[lah]	3014
3014-1	A:	7075.269000	7076.74400	[oh] those is okay [lah]	[lah]	3014
3014-2	B:	7142.630000	7144.28000	I will discuss further [lah]	[lah]	3014
3014-2	B:	7144.830000	7145.51700	how is it [lah]	[lah]	3014
3014-2	B:	7315.278000	7316.77800	if there's time [lah]	[lah]	3014
3014-2	B:	7519.282000	7521.21900	app [lah]	[lah]	3014
3014-2	B:	7521.219000	7522.81900	computerize [lah]	[lah]	3014
3014-1	A:	7557.694000	7561.18400	my thought about places of interest is also quite a lot [lah]	[lah]	3014
3014-1	A:	8012.027000	8014.62500	ya I feel that that one is a bit overrated [lah]	[lah]	3014
3014-1	A:	8238.472000	8241.22200	quite relaxing is in the city [lah]	[lah]	3014
3015-2	B:	 364.661000	 366.58600	yeah so I was watching Kim's convenience [lah]	[lah]	3015
3015-2	B:	 400.935000	 402.98500	but but but it just seems like it [lah]	[lah]	3015
3015-1	A:	 484.119000	 487.19400	okay [lah] then you just read in a normal Singaporean way [lah]	[lah]	3015
3015-2	B:	 487.783000	 489.37000	like normal Singaporean way [lah]	[lah]	3015
3015-2	B:	 489.370000	 491.88300	that oral then you speak like normal Singaporean way [lah]	[lah]	3015
3015-1	A:	 835.550000	 836.71300	(uh) #Khatib# [lah]	[lah]	3015
3015-1	A:	 936.791000	 939.72800	yeah [lah] then why then just take one one seven [lah]	[lah]	3015
3015-1	A:	 996.895000	 998.70000	no [lah] my #Teh-Ping# [lah]	[lah]	3015
3015-2	B:	1129.358000	1130.74600	[oh] they got found out [lah]	[lah]	3015
3015-1	A:	1377.196000	1382.43100	(uh) moisture was finishing already so I was like okay let me buy at this ninety nine sale [lah]	[lah]	3015
3015-2	B:	2008.758000	2010.47100	but they don't feel anything [lah]	[lah]	3015
3015-2	B:	2013.858000	2016.97000	the thing of like basically the feeling of weight is not there [lah]	[lah]	3015
3015-1	A:	2045.351000	2045.88800	[lah]	[lah]	3015
3015-1	A:	2046.938000	2047.87600	[lah]	[lah]	3015
3015-2	B:	2129.618000	2131.79300	ya [lah] like the charred one [lah]	[lah]	3015
3015-2	B:	2136.543000	2137.74300	that time we buy that one [lah]	[lah]	3015
3015-1	A:	2193.049000	2193.83000	no [lah]	[lah]	3015
3015-2	B:	3097.957000	3098.91900	think chair [lah]	[lah]	3015
3015-2	B:	3398.377000	3399.90200	it's like more realistic [lah]	[lah]	3015
3015-2	B:	3415.352000	3417.07700	yeah so there's that [lah]	[lah]	3015
3015-1	A:	3606.866000	3608.71600	then you tell me [lah]	[lah]	3015
3015-1	A:	3890.579000	3892.70400	fifteen is the minimum [lah]	[lah]	3015
3015-1	A:	3897.691000	3899.01600	in Singapore [lah]	[lah]	3015
3015-2	B:	4436.646000	4437.37100	school [lah]	[lah]	3015
3015-2	B:	4575.085000	4576.77200	ya tell me [lah]	[lah]	3015
3015-1	A:	4730.316000	4734.99500	how do you make #wasabi# fried rice why don't you Google then just YouTube [lah]	[lah]	3015
3015-2	B:	4778.326000	4779.55100	go eat ramen [lah]	[lah]	3015
3015-2	B:	4897.876000	4898.66400	see how [lah]	[lah]	3015
3015-1	A:	5173.661000	5180.01100	then I feel like that's the least like it's not the least I can do but it's more of like something that I want to do [lah]	[lah]	3015
3015-1	A:	5448.788000	5450.29900	so you kiss at me [lah]	[lah]	3015
3015-1	A:	5723.898000	5725.38500	I used to like Starbucks [lah]	[lah]	3015
3015-2	B:	6076.096000	6077.54600	[eh] maybe it's there [lah]	[lah]	3015
3015-2	B:	6182.918000	6185.10500	[oh] past [lah] past [lah]	[lah]	3015
3015-1	A:	6527.807000	6532.65500	and then he's one of the guys that is inside that nature n_g_o shit [lah]	[lah]	3015
3015-1	A:	6552.927000	6554.34200	so it's the scenes [lah]	[lah]	3015
3015-1	A:	6615.039000	6618.10100	yah [lah] there's the underlying of it [lah]	[lah]	3015
3015-1	A:	6620.238000	6620.83800	ya [lah]	[lah]	3015
3015-2	B:	6636.113000	6637.20000	like you know more things [lah]	[lah]	3015
3015-2	B:	6803.659000	6805.04700	(ppo) use your fork [lah]	[lah]	3015
3015-2	B:	6932.628000	6933.89000	cannot get back [lah] of course [lah]	[lah]	3015
3015-2	B:	7271.924000	7272.61200	now [lah]	[lah]	3015
